"inspection_id","latitude","longitude"
4103,38.93642,-77.024311
4104,38.937088,-77.032805
4105,38.937088,-77.032805
4106,38.937143,-77.032805
4107,38.937143,-77.032805
4108,38.937143,-77.032805
4109,38.936532,-77.024159
4110,38.933409,-77.072619
4111,38.933409,-77.072619
4112,38.937175,-77.032805
4113,38.93672,-77.024272
4114,38.912584,-77.074117
4115,38.912584,-77.074117
4116,38.912584,-77.074117
4117,38.912584,-77.074117
4118,38.912584,-77.074117
4119,38.912584,-77.074117
4120,38.912584,-77.074117
4121,38.912584,-77.074117
4122,38.912584,-77.074117
4123,38.912584,-77.074117
4124,38.912584,-77.074117
4125,38.912584,-77.074117
4126,38.912584,-77.074117
4127,38.912584,-77.074117
4128,38.912584,-77.074117
4129,38.912584,-77.074117
4130,38.912584,-77.074117
4131,38.912584,-77.074117
4132,38.912584,-77.074117
4133,38.912584,-77.074117
4134,38.912584,-77.074117
4135,38.912584,-77.074117
4136,38.912584,-77.074117
4137,38.912584,-77.074117
4138,38.912584,-77.074117
4139,38.912584,-77.074117
4140,38.912584,-77.074117
4141,38.937609,-77.024498
4142,38.937609,-77.024498
4143,38.937609,-77.024498
4144,38.93793,-77.024613
4145,38.93793,-77.024613
4146,38.93793,-77.024613
4147,38.93793,-77.024613
4148,38.93793,-77.024613
4149,38.93793,-77.024613
4150,38.93793,-77.024613
4151,38.93793,-77.024613
4152,38.93793,-77.024613
4153,38.938683,-77.02469
4154,38.938683,-77.02469
4155,38.938683,-77.02469
4156,38.907042,-77.063219
4157,38.938699,-77.032654
4158,38.9379,-77.032729
4159,38.9379,-77.032729
4160,38.9379,-77.032729
4161,38.937608,-77.032729
4162,38.937608,-77.032729
4163,38.938829,-77.032654
4164,38.939003,-77.032654
4165,38.939003,-77.032654
4166,38.939024,-77.032654
4167,38.939088,-77.024712
4168,38.898455,-77.022933
4169,38.898455,-77.022933
4170,38.898455,-77.022933
4171,38.898455,-77.022933
4172,38.898455,-77.022933
4173,38.898455,-77.022933
4174,38.913795,-77.016095
4175,38.894788,-77.010943
4176,38.894788,-77.010943
4177,38.894788,-77.010943
4178,38.894788,-77.010943
4179,38.894788,-77.010943
4181,38.895103,-77.009059
4182,38.895103,-77.009059
4183,38.895103,-77.009059
4184,38.929386,-77.078678
4185,38.929386,-77.078678
4186,38.939744,-77.024964
4187,38.939744,-77.024964
4188,38.961089,-77.0281
4189,38.939744,-77.024964
4190,38.945494,-77.078324
4191,38.945494,-77.078324
4192,38.941105,-77.075895
4193,38.940339,-77.083832
4194,38.894796,-77.023972
4195,38.894796,-77.023972
4196,38.894796,-77.023972
4197,38.894796,-77.023972
4198,38.894851,-77.022887
4199,38.880767,-76.99505
4200,38.880767,-76.99505
4201,38.894851,-77.022887
4202,38.894851,-77.022887
4203,38.894851,-77.022887
4204,38.894851,-77.022887
4205,38.894851,-77.022887
4206,38.941105,-77.075895
4207,38.941105,-77.075895
4208,38.941105,-77.075895
4209,38.942589,-77.07661
4210,38.942589,-77.07661
4211,38.942697,-77.076656
4212,38.942697,-77.076656
4213,38.942697,-77.076656
4214,38.894999,-77.010927
4215,38.894999,-77.010927
4216,38.894999,-77.010927
4217,38.89504,-77.02199
4218,38.89504,-77.02199
4219,38.91382,-77.017798
4220,38.91382,-77.017798
4221,38.943153,-77.062921
4222,38.943153,-77.062921
4223,38.943162,-77.077029
4224,38.930234,-77.080567
4225,38.943153,-77.062921
4226,38.943153,-77.062921
4227,38.94443,-77.063721
4228,38.943153,-77.062921
4229,38.943153,-77.062921
4230,38.943153,-77.062921
4231,38.870359,-76.942504
4232,38.952028,-77.080353
4233,38.942293,-77.025622
4234,38.942293,-77.025622
4235,38.944374,-77.063696
4236,38.944374,-77.063696
4237,38.944374,-77.063696
4238,38.944374,-77.063696
4239,38.944374,-77.063696
4240,38.944374,-77.063696
4241,38.944374,-77.063696
4242,38.944374,-77.063696
4243,38.94443,-77.063721
4244,38.942213,-77.025007
4245,38.943947,-77.077463
4246,38.942299,-77.025016
4247,38.895289,-77.028019
4248,38.895289,-77.028019
4249,38.944781,-77.063879
4250,38.944781,-77.063879
4251,38.944783,-77.080036
4252,38.944783,-77.080036
4253,38.944307,-77.063501
4254,38.944307,-77.063501
4255,38.944307,-77.063501
4256,38.944307,-77.063501
4257,38.944307,-77.063501
4258,38.945129,-77.078035
4260,38.945654,-77.078325
4261,38.945654,-77.078325
4262,38.945654,-77.078325
4263,38.945654,-77.078325
4264,38.945654,-77.078325
4265,38.945654,-77.078325
4266,38.943215,-77.025921
4267,38.943215,-77.025921
4268,38.943215,-77.025921
4269,38.945633,-77.094417
4270,38.89526,-77.02289
4271,38.89526,-77.02289
4272,38.895249,-77.027125
4273,38.901526,-77.006186
4274,38.946736,-77.065005
4275,38.946736,-77.065005
4276,38.946736,-77.065005
4277,38.946736,-77.065005
4278,38.937661,-77.085584
4279,38.937661,-77.085584
4280,38.937661,-77.085584
4281,38.937661,-77.085584
4282,38.937661,-77.085584
4283,38.895118,-77.003133
4284,38.937661,-77.085584
4285,38.937661,-77.085584
4286,38.937661,-77.085584
4287,38.937661,-77.085584
4288,38.937661,-77.085584
4289,38.937661,-77.085584
4290,38.937661,-77.085584
4291,38.937661,-77.085584
4292,38.937661,-77.085584
4293,38.937661,-77.085584
4294,38.937661,-77.085584
4295,38.937661,-77.085584
4296,38.937661,-77.085584
4297,38.937661,-77.085584
4298,38.937661,-77.085584
4299,38.937661,-77.085584
4300,38.898111,-77.017698
4301,38.898111,-77.017698
4302,38.898111,-77.017698
4303,38.898111,-77.017698
4304,38.898111,-77.017698
4305,38.898111,-77.017698
4306,38.898111,-77.017698
4307,38.898111,-77.017698
4308,38.898111,-77.017698
4309,38.898111,-77.017698
4310,38.898401,-77.017229
4311,38.895353,-77.011062
4312,38.944176,-77.026182
4313,38.907154,-77.082306
4314,38.907154,-77.082306
4315,38.946941,-77.065208
4316,38.946888,-77.064991
4317,38.946888,-77.064991
4318,38.946888,-77.064991
4319,38.946888,-77.064991
4320,38.946888,-77.064991
4321,38.946888,-77.064991
4322,38.946888,-77.064991
4323,38.94713,-77.079149
4324,38.94713,-77.079149
4325,38.94713,-77.079149
4326,38.94713,-77.079149
4327,38.94713,-77.079149
4328,38.895395,-77.021991
4329,38.895395,-77.021991
4330,38.898455,-77.022933
4331,38.943947,-77.077463
4332,38.943947,-77.077463
4333,38.943947,-77.077463
4334,38.943947,-77.077463
4335,38.943947,-77.077463
4336,38.947288,-77.079216
4337,38.947288,-77.079216
4338,38.907942,-77.063535
4339,38.947288,-77.079216
4340,38.947288,-77.079216
4341,38.947332,-77.065222
4342,38.947332,-77.065222
4343,38.947332,-77.065222
4344,38.947332,-77.065222
4345,38.947332,-77.065222
4346,38.913619,-77.01806
4347,38.918717,-77.048312
4348,38.918717,-77.048312
4349,38.918717,-77.048312
4350,38.947682,-77.065429
4351,38.947709,-77.065441
4352,38.947709,-77.065441
4353,38.947709,-77.065441
4354,38.947709,-77.065441
4355,38.947709,-77.065441
4356,38.895478,-77.019004
4357,38.895478,-77.019004
4358,38.895478,-77.019004
4359,38.895478,-77.019004
4360,38.895478,-77.019004
4361,38.895478,-77.019004
4362,38.895478,-77.019004
4363,38.895477,-77.021991
4364,38.931297,-77.01928
4365,38.931297,-77.01928
4366,38.931297,-77.01928
4367,38.931297,-77.01928
4368,38.948287,-77.079785
4369,38.948287,-77.079785
4370,38.948287,-77.079785
4371,38.948287,-77.079785
4372,38.948637,-77.079972
4373,38.948637,-77.079972
4374,38.948447,-77.078824
4375,38.948447,-77.078824
4376,38.948447,-77.078824
4377,38.948447,-77.078824
4378,38.948447,-77.078824
4379,38.948662,-77.079983
4380,38.948737,-77.080058
4381,38.948737,-77.080058
4382,38.948737,-77.080058
4383,38.909092,-77.087178
4384,38.983325,-77.006607
4385,38.983325,-77.006607
4386,38.983325,-77.006607
4387,38.960091,-77.085381
4388,38.946124,-77.032725
4389,38.949822,-77.080304
4390,38.946298,-77.0328
4391,38.946298,-77.0328
4392,38.949965,-77.080373
4393,38.949965,-77.080373
4394,38.949965,-77.080373
4395,38.949965,-77.080373
4396,38.949965,-77.080373
4397,38.949965,-77.080373
4398,38.949965,-77.080373
4399,38.949965,-77.080373
4400,38.946408,-77.0328
4401,38.946408,-77.0328
4402,38.946408,-77.0328
4403,38.946451,-77.0328
4404,38.946451,-77.0328
4405,38.946451,-77.0328
4406,38.951054,-77.080767
4407,38.94719,-77.026783
4408,38.94719,-77.026783
4409,38.94719,-77.026783
4410,38.94719,-77.026783
4411,38.902445,-77.018227
4412,38.902445,-77.018227
4413,38.948256,-77.026933
4414,38.916797,-77.096018
4415,38.916075,-77.095174
4416,38.916075,-77.095174
4417,38.916075,-77.095174
4418,38.916075,-77.095174
4419,38.916219,-77.095435
4420,38.916219,-77.095435
4421,38.948991,-77.027035
4422,38.948991,-77.027035
4423,38.948991,-77.027035
4424,38.948991,-77.027035
4425,38.916509,-77.095681
4426,38.916509,-77.095681
4427,38.916509,-77.095681
4428,38.916509,-77.095681
4429,38.916797,-77.096018
4430,38.916797,-77.096018
4431,38.916797,-77.096018
4432,38.916797,-77.096018
4433,38.916942,-77.096124
4434,38.916942,-77.096124
4435,38.916942,-77.096124
4436,38.900154,-77.016199
4437,38.945254,-77.09559
4438,38.945254,-77.09559
4439,38.945284,-77.095621
4440,38.916867,-77.095881
4441,38.916867,-77.095881
4442,38.916867,-77.095881
4443,38.945321,-77.09588
4444,38.945321,-77.09588
4445,38.945321,-77.09588
4446,38.945321,-77.09588
4447,38.895118,-77.003133
4448,38.895118,-77.003133
4449,38.917455,-77.096684
4450,38.917991,-77.097653
4451,38.917991,-77.097653
4452,38.917991,-77.097653
4453,38.917991,-77.097653
4454,38.917991,-77.097653
4455,38.917991,-77.097653
4456,38.917991,-77.097653
4457,38.917991,-77.097653
4458,38.917991,-77.097653
4460,38.917991,-77.097653
4461,38.949734,-77.027135
4462,38.953433,-77.081903
4463,38.953433,-77.081903
4464,38.953433,-77.081903
4465,38.953536,-77.081943
4466,38.953536,-77.081943
4467,38.953536,-77.081943
4468,38.953536,-77.081943
4473,38.95399,-77.082169
4474,38.954389,-77.069531
4475,38.895396,-77.039464
4476,38.896708,-77.015255
4477,38.896708,-77.015255
4478,38.896128,-77.018926
4479,38.899809,-77.018931
4480,38.899809,-77.018931
4481,38.899809,-77.018931
4482,38.899809,-77.018931
4483,38.899809,-77.018931
4484,38.899809,-77.018931
4485,38.899809,-77.018931
4486,38.954691,-77.069629
4487,38.954691,-77.069629
4488,38.950801,-77.027283
4489,38.963936,-77.027718
4490,38.950801,-77.027283
4491,38.950801,-77.027283
4492,38.950868,-77.01228
4493,38.896128,-77.015186
4494,38.896128,-77.015186
4495,38.898314,-77.018931
4496,38.898314,-77.018931
4497,38.898314,-77.018931
4498,38.898314,-77.018931
4499,38.898314,-77.018931
4500,38.899809,-77.018931
4501,38.899809,-77.018931
4502,38.899809,-77.018931
4503,38.956449,-77.019887
4504,38.956449,-77.019887
4505,38.956449,-77.019887
4506,38.956449,-77.019887
4507,38.951359,-77.013231
4508,38.951359,-77.013231
4509,38.954918,-77.069674
4510,38.954911,-77.069836
4511,38.954911,-77.069836
4512,38.954911,-77.069836
4513,38.954911,-77.069836
4514,38.954971,-77.082657
4515,38.955058,-77.069738
4516,38.955058,-77.069738
4517,38.955058,-77.069738
4518,38.91504,-77.06743
4519,38.955113,-77.069764
4520,38.955113,-77.069764
4521,38.955113,-77.069764
4522,38.955113,-77.069764
4523,38.955113,-77.069764
4524,38.955078,-77.069913
4525,38.955078,-77.069913
4526,38.955078,-77.069913
4527,38.955078,-77.069913
4528,38.935984,-77.058781
4529,38.955078,-77.069913
4530,38.955078,-77.069913
4531,38.935984,-77.058781
4532,38.935984,-77.058781
4533,38.955225,-77.069852
4534,38.896183,-77.026058
4535,38.896183,-77.026058
4536,38.896183,-77.026058
4537,38.896183,-77.026058
4538,38.896183,-77.026058
4539,38.896206,-77.023496
4540,38.896206,-77.023496
4541,38.896206,-77.023496
4542,38.896206,-77.023496
4543,38.896206,-77.023496
4544,38.899884,-77.018977
4545,38.896135,-77.050193
4546,38.896135,-77.050193
4547,38.896135,-77.050193
4548,38.896132,-77.021917
4549,38.896132,-77.021917
4550,38.896132,-77.021917
4551,38.896132,-77.021917
4552,38.896132,-77.021917
4553,38.896132,-77.021917
4554,38.899884,-77.018993
4555,38.899884,-77.018993
4556,38.899884,-77.018993
4557,38.899884,-77.018993
4558,38.899884,-77.018993
4559,38.893948,-77.010661
4560,38.893948,-77.010661
4561,38.893948,-77.010661
4562,38.924951,-77.101404
4563,38.924951,-77.101404
4564,38.924951,-77.101404
4565,38.924951,-77.101404
4566,38.924951,-77.101404
4567,38.924951,-77.101404
4568,38.924951,-77.101404
4569,38.924951,-77.101404
4570,38.881353,-77.01922
4571,38.881353,-77.01922
4572,38.881353,-77.01922
4573,38.881353,-77.01922
4574,38.957223,-77.071107
4575,38.957223,-77.071107
4576,38.925283,-77.101601
4577,38.925283,-77.101601
4578,38.925283,-77.101601
4579,38.925191,-77.10172
4580,38.925415,-77.101743
4581,38.925415,-77.101743
4582,38.896176,-77.043533
4583,38.896176,-77.043533
4584,38.896176,-77.043533
4585,38.896667,-76.983644
4586,38.896667,-76.983644
4587,38.915122,-77.018994
4588,38.896248,-77.050193
4589,38.896248,-77.050193
4590,38.896248,-77.050193
4591,38.896355,-77.026054
4592,38.896355,-77.026054
4593,38.896355,-77.026054
4594,38.896355,-77.026054
4595,38.896355,-77.026054
4596,38.89638,-77.026054
4597,38.896372,-77.009132
4598,38.896372,-77.009132
4599,38.896372,-77.009132
4600,38.952906,-77.027571
4601,38.952906,-77.027571
4602,38.952906,-77.027571
4603,38.957234,-77.083831
4604,38.957234,-77.083831
4605,38.957234,-77.083831
4606,38.957234,-77.083831
4607,38.899885,-77.019086
4608,38.899736,-77.019942
4609,38.899736,-77.019942
4610,38.899885,-77.019086
4611,38.899885,-77.019086
4612,38.899736,-77.020197
4613,38.899736,-77.020197
4614,38.899736,-77.020197
4615,38.899736,-77.020197
4616,38.899736,-77.020197
4617,38.899885,-77.019086
4618,38.899736,-77.020197
4619,38.899736,-77.019942
4620,38.959041,-77.084846
4621,38.896404,-77.026054
4622,38.959041,-77.084846
4623,38.959041,-77.084846
4624,38.959041,-77.084846
4625,38.953226,-77.02753
4626,38.953226,-77.02753
4627,38.953226,-77.02753
4628,38.959041,-77.084846
4629,38.896308,-77.050042
4630,38.896308,-77.050042
4631,38.896308,-77.050042
4632,38.89644,-77.011443
4633,38.89644,-77.011443
4634,38.89644,-77.011443
4635,38.89644,-77.011443
4636,38.958425,-77.084405
4637,38.958425,-77.084405
4639,38.958472,-77.088706
4640,38.896418,-77.05019
4641,38.896418,-77.05019
4642,38.896418,-77.05019
4643,38.896418,-77.05019
4644,38.896418,-77.05019
4645,38.896418,-77.05019
4646,38.896418,-77.05019
4647,38.896418,-77.05019
4648,38.882617,-76.985582
4649,38.882617,-76.985582
4650,38.896105,-77.031962
4651,38.896105,-77.031962
4652,38.896105,-77.031962
4653,38.896105,-77.031962
4654,38.896105,-77.031962
4655,38.896105,-77.031962
4656,38.896105,-77.031962
4657,38.896105,-77.031962
4658,38.896105,-77.031962
4659,38.896105,-77.031962
4660,38.896105,-77.031962
4661,38.896105,-77.031962
4662,38.896461,-77.031888
4663,38.896461,-77.031888
4664,38.896461,-77.031888
4665,38.896461,-77.031888
4666,38.896461,-77.031888
4667,38.896461,-77.031888
4668,38.896461,-77.031888
4669,38.896461,-77.031888
4670,38.896461,-77.031888
4671,38.959041,-77.084846
4672,38.959041,-77.084846
4673,38.959041,-77.084846
4674,38.959041,-77.084846
4675,38.959041,-77.084846
4676,38.959041,-77.084846
4677,38.959041,-77.084846
4678,38.959041,-77.084846
4679,38.959041,-77.084846
4680,38.937609,-77.024498
4681,38.95422,-77.027673
4682,38.95422,-77.027673
4683,38.955439,-77.02784
4684,38.954226,-77.027825
4685,38.954226,-77.027825
4686,38.895192,-77.027126
4687,38.895192,-77.027126
4688,38.954395,-77.027692
4689,38.954395,-77.027692
4690,38.954395,-77.027692
4691,38.954395,-77.027692
4692,38.960058,-77.085261
4693,38.960058,-77.085261
4694,38.960058,-77.085261
4695,38.960058,-77.085261
4696,38.960058,-77.085261
4697,38.908489,-77.063823
4698,38.960091,-77.085381
4699,38.960091,-77.085381
4700,38.960091,-77.085381
4701,38.960091,-77.085381
4702,38.960091,-77.085381
4703,38.960091,-77.085381
4704,38.960207,-77.085347
4705,38.960207,-77.085347
4706,38.960207,-77.085347
4707,38.960207,-77.085347
4708,38.960207,-77.085347
4709,38.960207,-77.085347
4710,38.960207,-77.085347
4711,38.896556,-77.050191
4712,38.955178,-77.027809
4713,38.955178,-77.027809
4714,38.955638,-77.010062
4715,38.967286,-77.016173
4716,38.967286,-77.016173
4717,38.967286,-77.016173
4718,38.967286,-77.016173
4719,38.909732,-76.984148
4720,38.955439,-77.02784
4721,38.955439,-77.02784
4722,38.930058,-77.1068
4723,38.930078,-77.106803
4724,38.893311,-77.014647
4725,38.893311,-77.014647
4726,38.893311,-77.014647
4727,38.956588,-77.011613
4728,38.956213,-77.033366
4729,38.956213,-77.033366
4730,38.956216,-77.028028
4731,38.956216,-77.028028
4732,38.967286,-77.016173
4733,38.967286,-77.016173
4734,38.967286,-77.016173
4735,38.963181,-77.074643
4736,38.963181,-77.074643
4737,38.963181,-77.074643
4738,38.963181,-77.074643
4739,38.963178,-77.074477
4740,38.963178,-77.074477
4741,38.963178,-77.074477
4742,38.956364,-77.033177
4743,38.956364,-77.033177
4744,38.963196,-77.074485
4745,38.963196,-77.074485
4746,38.963196,-77.074485
4747,38.963196,-77.074485
4748,38.963363,-77.074762
4749,38.963363,-77.074762
4750,38.963363,-77.074762
4751,38.963363,-77.074762
4752,38.963363,-77.074762
4753,38.963363,-77.074762
4754,38.963999,-77.075049
4755,38.963999,-77.075049
4756,38.963996,-77.07513
4757,38.963996,-77.07513
4758,38.964078,-77.075167
4759,38.964078,-77.075167
4760,38.964078,-77.075167
4761,38.964078,-77.075167
4762,38.964105,-77.075179
4763,38.896802,-77.026959
4764,38.896802,-77.026959
4765,38.896802,-77.026959
4766,38.896802,-77.026959
4767,38.896802,-77.026959
4768,38.896792,-77.029551
4769,38.896792,-77.029551
4770,38.896792,-77.029551
4771,38.896792,-77.029551
4772,38.896792,-77.029551
4773,38.896792,-77.029551
4774,38.896792,-77.029551
4775,38.896792,-77.029551
4776,38.896792,-77.029551
4777,38.896792,-77.029551
4778,38.896792,-77.029551
4779,38.896792,-77.029551
4780,38.896792,-77.029551
4781,38.896792,-77.029551
4782,38.896792,-77.029551
4783,38.896792,-77.029551
4784,38.896792,-77.029551
4785,38.896792,-77.029551
4786,38.896792,-77.029551
4787,38.937609,-77.024498
4788,38.965279,-77.075866
4789,38.965279,-77.075866
4790,38.965483,-77.075959
4791,38.965483,-77.075959
4792,38.965483,-77.075959
4793,38.965483,-77.075959
4794,38.965483,-77.075959
4795,38.896132,-77.021917
4796,38.961089,-77.0281
4797,38.935663,-77.109226
4798,38.961427,-77.027996
4799,38.961427,-77.027996
4800,38.961427,-77.027996
4801,38.961494,-77.027916
4802,38.961494,-77.027916
4803,38.961494,-77.027916
4804,38.937609,-77.024498
4805,38.961494,-77.027916
4806,38.961494,-77.027916
4807,38.961494,-77.027916
4808,38.961523,-77.027914
4809,38.961523,-77.027914
4810,38.961957,-77.027881
4811,38.961957,-77.027881
4812,38.961957,-77.027881
4813,38.961957,-77.027881
4814,38.961957,-77.027881
4815,38.961957,-77.027881
4816,38.961957,-77.027881
4817,38.961957,-77.027881
4818,38.897338,-77.029619
4819,38.897338,-77.029619
4820,38.897338,-77.029619
4821,38.897338,-77.029619
4822,38.897338,-77.029619
4823,38.897349,-77.031962
4824,38.897349,-77.031962
4825,38.892075,-77.019911
4826,38.892075,-77.019911
4827,38.892075,-77.019911
4828,38.892075,-77.019911
4829,38.892075,-77.019911
4830,38.892075,-77.019911
4831,38.892075,-77.019911
4832,38.892075,-77.019911
4833,38.892075,-77.019911
4834,38.892075,-77.019911
4835,38.892075,-77.019911
4836,38.892075,-77.019911
4837,38.892075,-77.019911
4838,38.892075,-77.019911
4839,38.892075,-77.019911
4840,38.892075,-77.019911
4841,38.892075,-77.019911
4842,38.892075,-77.019911
4843,38.892075,-77.019911
4844,38.89613,-77.019905
4845,38.89613,-77.019905
4846,38.89613,-77.019905
4847,38.89613,-77.019905
4848,38.89613,-77.019905
4849,38.89613,-77.019905
4850,38.904163,-77.019898
4851,38.904163,-77.019898
4852,38.904163,-77.019898
4853,38.840006,-77.088787
4854,38.840006,-77.088787
4855,38.840006,-77.088787
4856,38.897347,-77.05487
4857,38.897347,-77.05487
4858,38.897347,-77.05487
4859,38.897347,-77.05487
4860,38.897347,-77.05487
4861,38.897338,-77.011868
4862,38.897338,-77.029619
4863,38.89734,-77.0199
4864,38.89734,-77.0199
4865,38.89734,-77.0199
4866,38.885958,-76.996107
4867,38.894794,-77.019905
4868,38.89613,-77.019905
4869,38.89613,-77.019905
4870,38.89613,-77.019905
4871,38.89734,-77.0199
4872,38.89734,-77.0199
4873,38.89734,-77.0199
4874,38.89734,-77.0199
4877,38.89734,-77.0199
4878,38.89734,-77.0199
4879,38.89734,-77.0199
4880,38.89734,-77.0199
4881,38.89734,-77.0199
4882,38.89734,-77.0199
4883,38.89734,-77.0199
4884,38.89734,-77.0199
4885,38.89734,-77.0199
4886,38.89734,-77.0199
4887,38.89734,-77.0199
4891,38.89734,-77.0199
4892,38.89734,-77.0199
4893,38.89734,-77.0199
4894,38.89734,-77.0199
4895,38.89734,-77.0199
4896,38.89734,-77.0199
4897,38.89734,-77.0199
4898,38.89734,-77.0199
4899,38.89734,-77.0199
4900,38.89734,-77.0199
4901,38.89734,-77.0199
4902,38.89734,-77.0199
4903,38.89734,-77.0199
4904,38.89734,-77.0199
4905,38.89734,-77.0199
4906,38.89734,-77.0199
4937,38.894411,-77.0199
4938,38.894411,-77.0199
4939,38.894411,-77.0199
4940,38.905643,-77.0199
4941,38.905643,-77.0199
4942,38.905643,-77.0199
4943,38.897338,-77.011868
4944,38.897338,-77.011868
4945,38.892759,-77.019899
4946,38.887194,-77.002042
4947,38.887194,-77.002042
4948,38.898819,-77.038475
4949,38.898819,-77.038475
4950,38.894444,-77.026001
4951,38.892759,-77.019899
4952,38.887194,-77.002042
4953,38.887194,-77.002042
4954,38.887194,-77.002042
4955,38.887194,-77.002042
4956,38.899736,-77.019974
4957,38.899736,-77.019974
4958,38.899736,-77.019974
4959,38.9156,-77.020661
4960,38.899886,-77.020037
4961,38.899886,-77.020037
4962,38.899886,-77.020037
4963,38.899886,-77.020037
4964,38.899886,-77.020037
4965,38.899886,-77.020037
4966,38.899736,-77.020069
4967,38.899736,-77.020069
4968,38.899736,-77.020069
4969,38.899736,-77.020069
4970,38.899736,-77.020069
4971,38.899736,-77.020069
4972,38.899736,-77.020069
4973,38.899736,-77.020069
4974,38.899886,-77.020069
4975,38.899886,-77.020069
4976,38.897514,-77.039553
4977,38.897514,-77.039553
4978,38.897517,-77.05021
4979,38.897517,-77.05021
4980,38.897517,-77.05021
4981,38.897517,-77.05021
4982,38.897517,-77.05021
4983,38.897517,-77.05021
4984,38.897517,-77.05021
4985,38.897517,-77.05021
4986,38.897517,-77.05021
4987,38.899886,-77.020165
4988,38.899886,-77.020165
4989,38.899886,-77.020165
4990,38.899886,-77.020165
4991,38.899886,-77.020165
4992,38.899886,-77.020165
4993,38.899886,-77.020165
4994,38.903532,-77.020189
4995,38.903532,-77.020189
4996,38.903532,-77.020189
4997,38.897522,-77.028164
4998,38.897522,-77.028164
4999,38.897533,-77.039552
5000,38.897533,-77.039552
5001,38.899886,-77.020196
5002,38.899886,-77.020196
5003,38.899886,-77.020196
5004,38.899886,-77.020196
5005,38.899886,-77.020196
5006,38.897542,-77.028163
5007,38.897542,-77.028163
5008,38.956942,-77.009005
5009,38.956942,-77.009005
5010,38.965045,-77.027628
5011,38.96508,-77.027776
5012,38.96512,-77.01624
5013,38.96512,-77.01624
5014,38.91999,-77.021923
5015,38.965117,-77.027623
5016,38.965117,-77.027623
5017,38.91999,-77.021923
5018,38.96863,-77.027378
5019,38.96863,-77.027378
5020,38.96863,-77.027378
5021,38.965117,-77.027623
5022,38.965117,-77.027623
5023,38.91999,-77.021923
5024,38.91999,-77.021923
5025,38.965141,-77.027622
5026,38.95633,-77.021242
5027,38.95633,-77.021242
5028,38.95633,-77.021242
5029,38.95633,-77.021242
5030,38.95633,-77.021242
5031,38.965248,-77.027759
5032,38.894066,-77.021485
5033,38.956328,-77.02128
5034,38.956328,-77.02128
5035,38.956328,-77.02128
5036,38.966132,-77.027602
5037,38.96615,-77.027526
5038,38.966386,-77.027505
5039,38.894868,-77.020465
5040,38.894868,-77.020465
5041,38.915911,-77.021254
5042,38.894047,-77.021541
5043,38.894047,-77.021541
5044,38.894047,-77.021541
5045,38.894044,-77.021551
5046,38.967,-77.011269
5047,38.967,-77.011269
5048,38.903305,-77.020882
5049,38.903305,-77.020882
5050,38.932971,-77.02278
5051,38.897268,-77.020707
5052,38.90168,-77.020687
5053,38.968465,-77.026144
5054,38.968465,-77.026144
5055,38.968465,-77.026144
5056,38.968465,-77.026144
5057,38.968465,-77.026144
5058,38.968465,-77.026144
5059,38.968465,-77.026144
5060,38.968465,-77.026144
5061,38.968465,-77.026144
5062,38.968465,-77.026144
5063,38.968465,-77.026144
5064,38.898077,-77.033569
5065,38.898077,-77.033569
5066,38.973826,-77.018106
5067,38.974486,-77.01802
5068,38.973894,-77.017215
5069,38.973894,-77.017215
5070,38.898316,-77.027034
5071,38.898316,-77.027034
5072,38.898316,-77.027034
5073,38.898316,-77.027034
5074,38.898316,-77.027034
5075,38.898313,-77.02962
5076,38.898317,-77.031955
5077,38.898317,-77.031955
5078,38.89832,-77.043469
5079,38.89832,-77.043469
5080,38.89832,-77.043469
5081,38.89832,-77.043469
5082,38.89832,-77.043469
5083,38.89734,-77.0199
5084,38.89734,-77.0199
5085,38.89734,-77.0199
5086,38.956376,-77.022313
5087,38.956376,-77.022313
5088,38.892759,-77.019899
5089,38.892759,-77.019899
5090,38.91776,-77.021896
5091,38.91776,-77.021896
5092,38.91776,-77.021896
5093,38.91776,-77.021896
5094,38.91776,-77.021896
5095,38.91776,-77.021896
5096,38.91776,-77.021896
5097,38.91776,-77.021896
5098,38.91776,-77.021896
5099,38.91776,-77.021896
5100,38.974748,-77.018244
5101,38.898446,-77.021914
5102,38.898446,-77.021914
5103,38.898446,-77.021914
5104,38.898446,-77.021914
5105,38.898446,-77.021914
5106,38.898446,-77.021914
5107,38.898446,-77.021914
5108,38.898446,-77.021914
5109,38.898446,-77.021914
5110,38.898446,-77.021914
5111,38.898446,-77.021914
5112,38.898446,-77.021914
5113,38.898446,-77.021914
5114,38.898446,-77.021914
5115,38.898446,-77.021914
5116,38.898446,-77.021914
5117,38.898447,-77.023964
5118,38.902511,-76.993755
5119,38.902511,-76.993755
5120,38.956376,-77.022313
5121,38.956376,-77.022313
5122,38.956376,-77.022313
5123,38.956505,-77.017811
5124,38.956408,-77.018505
5125,38.956376,-77.022313
5126,38.956327,-77.021299
5127,38.956327,-77.021299
5128,38.87753,-76.996186
5129,38.87753,-76.996186
5130,38.87753,-76.996186
5131,38.895655,-77.030828
5132,38.895655,-77.030828
5133,38.895447,-77.029632
5134,38.892759,-77.019899
5135,38.885476,-76.998328
5136,38.880138,-76.985072
5137,38.892759,-77.019899
5138,38.895447,-77.029632
5139,38.885476,-76.998328
5140,38.894444,-77.026001
5141,38.869313,-76.960262
5142,38.885476,-76.998328
5143,38.892759,-77.019899
5144,38.898474,-77.021839
