inspection_id,latitude,longitude,census_block
2893,38.916893,-77.041267,2003
2894,38.923055,-77.042093,1003
2895,38.923062,-77.042199,3004
2896,38.923062,-77.042199,3004
2897,38.923062,-77.042199,3004
2898,38.923616,-77.043496,4000
2899,38.906275,-77.041752,2020
2900,38.920039,-77.04173,1003
2901,38.920039,-77.04173,1003
2902,38.920039,-77.04173,1003
2903,38.911868,-77.044882,1006
2904,38.911868,-77.044882,1006
2905,38.914433,-77.046087,2006
2906,38.914433,-77.046087,2006
2907,38.898315,-77.041702,2000
2908,38.902549,-77.058045,4039
2909,38.905654,-77.041686,1002
2910,38.905654,-77.041686,1002
2911,38.907246,-77.042064,2003
2912,38.914092,-77.041662,1001
2913,38.914092,-77.041662,1001
2914,38.922661,-77.042684,1000
2915,38.922661,-77.042684,1000
2916,38.922661,-77.042684,1000
2917,38.897354,-77.041705,2012
2918,38.90021,-77.041699,1031
2919,38.90021,-77.041699,1031
2920,38.90021,-77.041699,1031
2921,38.903743,-77.041673,1002
2922,38.903743,-77.041673,1002
2923,38.90903,-77.041676,3001
2924,38.914162,-77.031876,2009
2925,38.922634,-77.042835,1000
2926,38.922634,-77.042835,1000
2927,38.914228,-77.031876,2009
2928,38.914228,-77.031876,2009
2929,38.914228,-77.031876,2009
2930,38.914228,-77.031876,2009
2931,38.914228,-77.031876,2009
2932,38.914304,-77.041585,2006
2933,38.914304,-77.041585,2006
2934,38.914304,-77.041585,2006
2935,38.914304,-77.041585,2006
2936,38.922549,-77.042938,1000
2937,38.922549,-77.042938,1000
2938,38.91441,-77.041585,2006
2939,38.91441,-77.041585,2006
2940,38.91441,-77.041585,2006
2941,38.90141,-77.042034,1017
2942,38.934121,-77.032732,2004
2943,38.90573,-77.041574,2021
2944,38.914433,-77.046087,2006
2945,38.91488,-77.067199,1000
2946,38.923347,-77.042822,3003
2947,38.907169,-77.04226,2010
2948,38.905729,-77.041721,2020
2949,38.914823,-77.009006,1002
2950,38.906529,-77.041969,2010
2951,38.906529,-77.041969,2010
2952,38.903818,-77.042036,1015
2953,38.903818,-77.042036,1015
2954,38.903818,-77.042036,1015
2955,38.903818,-77.042036,1015
2956,38.903818,-77.042036,1015
2957,38.927541,-77.032454,2001
2958,38.921919,-77.043272,1000
2959,38.921919,-77.043272,1000
2960,38.921919,-77.043272,1000
2961,38.927541,-77.032454,2001
2962,38.927541,-77.032454,2001
2963,38.912532,-77.042005,1005
2964,38.912532,-77.042005,1005
2965,38.914889,-77.041585,2005
2966,38.914889,-77.041585,2005
2967,38.914889,-77.041585,2005
2968,38.921885,-77.043442,1002
2969,38.921885,-77.043442,1002
2970,38.921885,-77.043442,1002
2973,38.914898,-77.046264,1002
2974,38.914898,-77.046264,1002
2975,38.90141,-77.042034,1017
2976,38.90141,-77.042034,1017
2977,38.90141,-77.042034,1017
2978,38.90141,-77.042034,1017
2979,38.90141,-77.042034,1017
2980,38.90141,-77.042034,1017
2981,38.90141,-77.042034,1017
2982,38.90141,-77.042034,1017
2983,38.90141,-77.042034,1017
2984,38.90141,-77.042034,1017
2985,38.90141,-77.042034,1017
2986,38.90141,-77.042034,1017
2987,38.90141,-77.042034,1017
2988,38.90141,-77.042034,1017
2989,38.90141,-77.042034,1017
2990,38.90141,-77.042034,1017
2991,38.92186,-77.043292,1000
2992,38.92186,-77.043292,1000
2993,38.92186,-77.043292,1000
2994,38.92186,-77.043292,1000
2995,38.92186,-77.043292,1000
2996,38.92186,-77.043292,1000
2997,38.92186,-77.043292,1000
2998,38.92186,-77.043292,1000
2999,38.92186,-77.043292,1000
3000,38.92186,-77.043292,1000
3001,38.906528,-77.042028,2010
3002,38.91488,-77.01223,1002
3003,38.91488,-77.01223,1002
3004,38.903667,-77.042121,1014
3005,38.903667,-77.042121,1014
3006,38.903667,-77.042121,1014
3007,38.921759,-77.043482,1002
3008,38.921759,-77.043482,1002
3009,38.921759,-77.043482,1002
3010,38.921759,-77.043482,1002
3011,38.921759,-77.043482,1002
3012,38.921759,-77.043482,1002
3013,38.921759,-77.043482,1002
3014,38.921759,-77.043482,1002
3015,38.905727,-77.041887,2020
3016,38.921602,-77.043562,1002
3017,38.914982,-77.041585,2005
3018,38.914982,-77.041585,2005
3019,38.914982,-77.041585,2005
3020,38.914991,-77.041585,2005
3021,38.914954,-77.01223,1002
3022,38.915028,-77.041585,2005
3023,38.91499,-77.031876,2009
3024,38.91499,-77.031876,2009
3025,38.91499,-77.031876,2009
3026,38.91499,-77.031876,2009
3027,38.921384,-77.04366,1002
3028,38.921384,-77.04366,1002
3029,38.921384,-77.04366,1002
3030,38.921384,-77.04366,1002
3031,38.90245,-77.042392,1017
3032,38.90245,-77.042392,1017
3033,38.905728,-77.042315,2020
3034,38.914876,-77.021842,1004
3035,38.914876,-77.021842,1004
3036,38.914876,-77.021842,1004
3037,38.914876,-77.021842,1004
3038,38.914876,-77.021842,1004
3039,38.91504,-77.06743,1002
3040,38.920587,-77.043931,1001
3041,38.924352,-77.040143,3004
3042,38.915572,-77.036508,2003
3043,38.89832,-77.043469,2004
3044,38.89832,-77.043469,2004
3045,38.89832,-77.043469,2004
3046,38.89832,-77.043469,2004
3047,38.903743,-77.043455,1014
3048,38.903743,-77.041673,1002
3049,38.903743,-77.041673,1002
3050,38.903743,-77.043455,1014
3051,38.898618,-77.042753,2001
3052,38.898618,-77.042753,2001
3053,38.898618,-77.042753,2001
3057,38.915909,-77.017332,1004
3058,38.915909,-77.017332,1004
3059,38.903743,-77.043455,1014
3060,38.903743,-77.043455,1014
3061,38.903743,-77.043455,1014
3062,38.903743,-77.043455,1014
3063,38.903743,-77.043455,1014
3064,38.903743,-77.043455,1014
3065,38.915572,-77.037883,1004
3066,38.900202,-77.043461,1032
3067,38.91562,-77.032031,2000
3068,38.91562,-77.032031,2000
3069,38.91562,-77.032031,2000
3070,38.915598,-77.023893,2001
3071,38.902089,-77.023989,1025
3072,38.915628,-77.023893,2001
3073,38.915658,-77.023893,2001
3074,38.915658,-77.023893,2001
3075,38.9159,-77.041732,2000
3076,38.921541,-77.042352,1000
3077,38.901261,-77.043598,1028
3078,38.915921,-77.043518,3001
3079,38.916054,-77.046413,1001
3080,38.916054,-77.046413,1001
3081,38.916062,-77.041732,2000
3082,38.914837,-77.024042,2015
3083,38.914837,-77.024042,2015
3084,38.914837,-77.024042,2015
3085,38.901411,-77.043621,1016
3086,38.901411,-77.043621,1016
3087,38.901411,-77.043621,1016
3088,38.905695,-76.975105,3042
3089,38.909675,-77.023894,2005
3090,38.914837,-77.024042,2015
3091,38.914837,-77.024042,2015
3092,38.914837,-77.024042,2015
3093,38.914837,-77.024042,2015
3094,38.897427,-77.043651,2005
3095,38.897427,-77.043651,2005
3096,38.897427,-77.043651,2005
3097,38.914837,-77.024042,2015
3098,38.914837,-77.024042,2015
3099,38.914837,-77.024042,2015
3100,38.916146,-77.046305,2004
3101,38.916146,-77.046305,2004
3102,38.916146,-77.046305,2004
3103,38.916146,-77.046305,2004
3104,38.915576,-77.044171,3001
3105,38.903743,-77.043455,1014
3106,38.903743,-77.043455,1014
3107,38.90573,-77.043656,2009
3108,38.901261,-77.043713,1028
3109,38.914837,-77.024042,2015
3110,38.916334,-77.031876,2007
3111,38.916334,-77.031876,2007
3112,38.914837,-77.024042,2015
3113,38.901261,-77.043759,1028
3114,38.914838,-77.024042,2015
3115,38.914838,-77.024042,2015
3116,38.914838,-77.024042,2015
3117,38.916534,-77.04158,2003
3118,38.914838,-77.024042,2015
3119,38.914838,-77.024042,2015
3120,38.914838,-77.024042,2015
3121,38.914838,-77.024042,2015
3122,38.877514,-76.985512,1008
3123,38.877514,-76.985512,1008
3124,38.877514,-76.985512,1008
3125,38.877514,-76.985512,1008
3126,38.877514,-76.985512,1008
3127,38.916407,-77.031875,2007
3128,38.916407,-77.031875,2007
3129,38.916407,-77.031875,2007
3130,38.916407,-77.031875,2007
3131,38.916407,-77.031875,2007
3132,38.916407,-77.031875,2007
3133,38.916407,-77.031875,2007
3134,38.914838,-77.024042,2015
3135,38.914838,-77.024042,2015
3136,38.914838,-77.024042,2015
3137,38.928705,-77.027509,1012
3138,38.928705,-77.027509,1012
3139,38.928705,-77.027509,1012
3140,38.914838,-77.024042,2015
3142,38.916497,-77.012228,2002
3143,38.916497,-77.012228,2002
3144,38.914838,-77.024042,2015
3145,38.914838,-77.024042,2015
3153,38.916308,-77.037384,1002
3154,38.896064,-77.044266,2010
3155,38.896064,-77.044266,2010
3156,38.896064,-77.044266,2010
3157,38.896064,-77.044266,2010
3158,38.896064,-77.044266,2010
3159,38.896064,-77.044266,2010
3160,38.896133,-77.023964,1024
3161,38.896133,-77.023964,1024
3162,38.896064,-77.044266,2010
3163,38.896133,-77.023964,1024
3164,38.896064,-77.044266,2010
3165,38.91724,-77.014597,1003
3166,38.902451,-77.044773,1016
3167,38.902451,-77.044773,1016
3168,38.902451,-77.044773,1016
3169,38.902451,-77.044773,1016
3170,38.902451,-77.044773,1016
3171,38.902451,-77.044773,1016
3172,38.902451,-77.044773,1016
3173,38.902451,-77.044773,1016
3174,38.902451,-77.044773,1016
3175,38.902451,-77.044773,1016
3176,38.902451,-77.044773,1016
3177,38.902451,-77.044773,1016
3178,38.902451,-77.044773,1016
3179,38.902451,-77.044773,1016
3180,38.902451,-77.044773,1016
3181,38.902532,-77.061134,4042
3182,38.902532,-77.061134,4042
3183,38.902525,-77.044896,1016
3184,38.892808,-77.046746,1078
3185,38.892808,-77.046746,1078
3186,38.892808,-77.046746,1078
3187,38.892808,-77.046746,1078
3188,38.892808,-77.046746,1078
3189,38.892082,-77.013638,1014
3190,38.942215,-77.013684,2012
3191,38.942215,-77.013684,2012
3192,38.942215,-77.013684,2012
3193,38.942215,-77.013684,2012
3194,38.911128,-77.031951,2005
3195,38.911128,-77.031951,2005
3196,38.8935,-77.048859,1047
3197,38.8935,-77.048859,1047
3198,38.8935,-77.048859,1047
3200,38.903743,-77.043455,1014
3201,38.903743,-77.043455,1014
3202,38.903743,-77.043455,1014
3203,38.903743,-77.043455,1014
3204,38.903743,-77.043455,1014
3205,38.903743,-77.043455,1014
3206,38.903743,-77.043455,1014
3207,38.900704,-77.0449,1000
3208,38.900704,-77.0449,1000
3209,38.900704,-77.0449,1000
3211,38.900704,-77.0449,1000
3212,38.900704,-77.0449,1000
3213,38.900704,-77.0449,1000
3214,38.900704,-77.0449,1000
3215,38.900704,-77.0449,1000
3216,38.900704,-77.0449,1000
3217,38.901318,-77.046652,1029
3218,38.916998,-77.027037000000007,2004
3219,38.916985,-77.041654,2003
3220,38.916985,-77.041654,2003
3221,38.916985,-77.041654,2003
3222,38.916985,-77.041654,2003
3223,38.903743,-77.043455,1014
3224,38.903743,-77.043455,1014
3225,38.903743,-77.043455,1014
3226,38.909567,-77.045141,5001
3227,38.909567,-77.045141,5001
3228,38.917017,-77.041578,2006
3229,38.917017,-77.041578,2006
3230,38.917017,-77.041578,2006
3231,38.917017,-77.041578,2006
3232,38.917017,-77.041578,2006
3233,38.917017,-77.041578,2006
3234,38.917017,-77.041578,2006
3235,38.917017,-77.041578,2006
3236,38.917017,-77.041578,2006
3237,38.917017,-77.041578,2006
3238,38.917068,-77.012077,2001
3239,38.917068,-77.012077,2001
3240,38.917068,-77.012077,2001
3241,38.917068,-77.012077,2001
3242,38.917055,-77.041728,2002
3243,38.917055,-77.041728,2002
3244,38.917055,-77.041728,2002
3245,38.917055,-77.041728,2002
3246,38.917055,-77.041728,2002
3247,38.917149,-77.02387,2008
3248,38.917149,-77.02387,2008
3249,38.917149,-77.02387,2008
3250,38.917149,-77.02387,2008
3251,38.917149,-77.02387,2008
3252,38.917089,-77.031875,1017
3253,38.912681,-77.045231,1001
3254,38.942215,-77.013684,2012
3255,38.942215,-77.013684,2012
3256,38.909566,-77.045479,5001
3257,38.909566,-77.045479,5001
3258,38.909566,-77.045479,5001
3259,38.909566,-77.045479,5001
3260,38.917112,-77.031875,1017
3261,38.917112,-77.031875,1017
3262,38.917112,-77.031875,1017
3263,38.909641,-77.045757,5001
3264,38.909641,-77.045757,5001
3265,38.917134,-77.031875,1017
3266,38.917134,-77.031875,1017
3267,38.917134,-77.031875,1017
3268,38.901411,-77.045243,1011
3269,38.901411,-77.045243,1011
3270,38.909641,-77.045757,5001
3271,38.916506,-77.021969,2007
3272,38.916506,-77.021969,2007
3273,38.916506,-77.021969,2007
3274,38.909567,-77.045028,5001
3275,38.909567,-77.045028,5001
3276,38.909567,-77.045028,5001
3277,38.917179,-77.02696,1018
3278,38.917179,-77.02696,1018
3279,38.914165,-77.045396,2006
3280,38.914165,-77.045396,2006
3281,38.914528,-77.045765,2006
3282,38.914528,-77.045765,2006
3283,38.917201,-77.02696,1018
3284,38.914433,-77.046087,2006
3285,38.914433,-77.046087,2006
3286,38.914433,-77.046087,2006
3287,38.914433,-77.046087,2006
3288,38.911051,-77.045192,1008
3289,38.911051,-77.045192,1008
3290,38.911051,-77.045192,1008
3291,38.911051,-77.045192,1008
3292,38.909566,-77.045774,5002
3293,38.917225,-77.031875,1017
3294,38.89734,-77.0199,2007
3295,38.89734,-77.0199,2007
3296,38.89734,-77.0199,2007
3297,38.89734,-77.0199,2007
3298,38.89734,-77.0199,2007
3299,38.89734,-77.0199,2007
3300,38.89734,-77.0199,2007
3301,38.898322,-77.046657,2007
3302,38.898322,-77.046657,2007
3303,38.898322,-77.046657,2007
3304,38.898322,-77.046657,2007
3305,38.898322,-77.046657,2007
3306,38.898322,-77.046657,2007
3307,38.909566,-77.045808,5002
3308,38.909566,-77.045808,5002
3309,38.909566,-77.045808,5002
3310,38.896105,-77.031962,1253
3311,38.896105,-77.031962,1253
3312,38.909566,-77.045825,5002
3313,38.909566,-77.045825,5002
3314,38.902599,-77.045341,1012
3315,38.909716,-77.045884,1015
3316,38.909716,-77.045884,1015
3317,38.905582,-77.045314,1005
3318,38.905582,-77.045314,1005
3319,38.914345,-77.046073,1000
3320,38.909566,-77.045876,5002
3321,38.909566,-77.045876,5002
3322,38.909566,-77.045876,5002
3323,38.909566,-77.045876,5002
3324,38.909566,-77.045876,5002
3325,38.909715,-77.045932,1015
3326,38.901252,-77.046318,1029
3327,38.901252,-77.046318,1029
3328,38.901252,-77.046318,1029
3329,38.917805,-77.021821,2012
3330,38.919235,-77.021824,2013
3331,38.92459,-77.022649,1006
3332,38.926762,-77.022896,2003
3333,38.917805,-77.021821,2012
3334,38.917805,-77.021821,2012
3335,38.917805,-77.021821,2012
3336,38.924825,-77.02269,1006
3337,38.917805,-77.021821,2012
3338,38.905626,-77.014381,2020
3339,38.905626,-77.014381,2020
3340,38.905626,-77.014381,2020
3341,38.905626,-77.014381,2020
3342,38.905626,-77.014381,2020
3343,38.918112,-77.031951,1006
3344,38.918112,-77.031951,1006
3345,38.918112,-77.031951,1006
3346,38.91782,-77.041648,2001
3347,38.909639,-77.046635,5002
3348,38.909639,-77.046635,5002
3349,38.909639,-77.046635,5002
3350,38.901318,-77.046652,1029
3351,38.901318,-77.046652,1029
3352,38.901318,-77.046652,1029
3353,38.901318,-77.046652,1029
3354,38.901318,-77.046652,1029
3355,38.901318,-77.046652,1029
3356,38.917877,-77.041723,2001
3357,38.917877,-77.041723,2001
3358,38.903738,-77.033076,1007
3359,38.918167,-77.024691,1012
3360,38.918167,-77.024691,1012
3361,38.918167,-77.024691,1012
3362,38.905308,-77.047479,1006
3363,38.917962,-77.041724,2001
3364,38.917962,-77.041724,2001
3365,38.89734,-77.0199,2007
3366,38.89734,-77.0199,2007
3367,38.89734,-77.0199,2007
3368,38.917999,-77.041729,2001
3369,38.917999,-77.041729,2001
3370,38.909636,-77.047296,4000
3371,38.909636,-77.047296,4000
3372,38.909636,-77.047296,4000
3373,38.909636,-77.047296,4000
3374,38.909636,-77.047296,4000
3375,38.918331,-77.031876,1006
3376,38.918331,-77.031876,1006
3377,38.918331,-77.031876,1006
3378,38.918331,-77.031876,1006
3379,38.909639,-77.046635,5002
3380,38.909639,-77.046635,5002
3381,38.909639,-77.046635,5002
3382,38.909639,-77.046635,5002
3383,38.909639,-77.046635,5002
3384,38.909639,-77.046635,5002
3385,38.909639,-77.046635,5002
3386,38.909639,-77.046635,5002
3387,38.909639,-77.046635,5002
3388,38.909639,-77.046635,5002
3389,38.909639,-77.046635,5002
3390,38.909639,-77.046635,5002
3391,38.909561,-77.047383,4000
3392,38.909561,-77.047383,4000
3393,38.909561,-77.047383,4000
3394,38.909561,-77.047383,4000
3395,38.909561,-77.047383,4000
3396,38.896093,-77.046951,3004
3397,38.896093,-77.046951,3004
3398,38.909244,-77.047501,4000
3399,38.918375,-77.032026,1001
3400,38.918375,-77.032026,1001
3401,38.918375,-77.032026,1001
3402,38.918375,-77.032026,1001
3403,38.896093,-77.046973,3004
3404,38.896093,-77.046973,3004
3405,38.909639,-77.046635,5002
3406,38.909639,-77.046635,5002
3407,38.942136,-77.013783,2012
3408,38.909636,-77.047744,4000
3409,38.909636,-77.047744,4000
3410,39.015209,-76.980597,NA
3411,39.015209,-76.980597,NA
3412,39.015209,-76.980597,NA
3413,38.918118,-77.069586,2029
3414,38.918118,-77.069586,2029
3415,38.918118,-77.069586,2029
3416,38.918118,-77.069586,2029
3417,38.918118,-77.069586,2029
3418,38.918118,-77.069586,2029
3419,38.918118,-77.069586,2029
3420,38.918118,-77.069586,2029
3421,38.898397,-77.047211,3000
3422,38.898397,-77.047211,3000
3423,38.897277,-77.04752,3004
3424,38.897277,-77.04752,3004
3425,38.897277,-77.04752,3004
3426,38.897277,-77.04752,3004
3427,38.897277,-77.04752,3004
3428,38.90247,-77.048827,1010
3429,38.90247,-77.048827,1010
3430,38.903667,-77.047393,1007
3431,38.903667,-77.047393,1007
3432,38.90556,-77.014526,2020
3433,38.90556,-77.014526,2020
3434,38.90556,-77.014526,2020
3435,38.909711,-77.047871,1017
3436,38.909711,-77.047871,1017
3437,38.909639,-77.046635,5002
3438,38.909639,-77.046635,5002
3439,38.909639,-77.046635,5002
3440,38.909639,-77.046635,5002
3441,38.894332,-77.04173,2015
3442,38.909712,-77.047998,1017
3443,38.909712,-77.048026,1017
3444,38.909712,-77.048026,1017
3445,38.909712,-77.048026,1017
3446,38.909712,-77.048026,1017
3447,38.909712,-77.048026,1017
3448,38.976056,-77.01572,2002
3449,38.976056,-77.01572,2002
3450,38.976056,-77.01572,2002
3451,38.910347,-77.008235,2010
3452,38.910347,-77.008235,2010
3453,38.910347,-77.008235,2010
3454,38.909634,-77.048797,3024
3455,38.8935,-77.048859,1047
3456,38.8935,-77.048859,1047
3457,38.8935,-77.048859,1047
3458,38.8935,-77.048859,1047
3459,38.8935,-77.048859,1047
3460,38.8935,-77.048859,1047
3461,38.898329,-77.048836,3000
3462,38.898329,-77.048836,3000
3463,38.898329,-77.048836,3000
3464,38.898329,-77.048836,3000
3465,38.918763,-77.041756,2000
3466,38.918763,-77.041756,2000
3467,38.918763,-77.041756,2000
3468,38.942131,-77.0139,2012
3469,38.942131,-77.0139,2012
3470,38.919275,-77.032026,1000
3471,38.919275,-77.032026,1000
3472,38.919275,-77.032026,1000
3473,38.919275,-77.032026,1000
3474,38.919275,-77.032026,1000
3475,38.919275,-77.032026,1000
3476,38.919275,-77.032026,1000
3477,38.919293,-77.031876,1005
3478,38.919293,-77.031876,1005
3479,38.919311,-77.031876,1005
3480,38.918893,-77.041756,2000
3481,38.918893,-77.041756,2000
3482,38.918893,-77.041756,2000
3483,38.918893,-77.041756,2000
3484,38.918893,-77.041756,2000
3485,38.918651,-77.041606,2004
3486,38.918651,-77.041606,2004
3487,38.919329,-77.070816,1002
3488,38.919329,-77.070816,1002
3489,38.919329,-77.070816,1002
3490,38.919329,-77.070816,1002
3491,38.919382,-77.032026,1000
3492,38.919382,-77.032026,1000
3493,38.919382,-77.032026,1000
3494,38.921361,-77.018182,2000
3495,38.92904,-77.023229,1014
3496,38.918723,-77.041606,2004
3497,38.918723,-77.041606,2004
3498,38.918723,-77.041606,2004
3499,38.918723,-77.041606,2004
3500,38.918723,-77.041606,2004
3501,38.918723,-77.041606,2004
3502,38.920029,-77.071239,2029
3503,38.90519,-77.049235,3005
3505,38.920208,-77.025262,2003
3506,38.920208,-77.025262,2003
3507,38.920208,-77.025262,2003
3508,38.898326,-77.050135,3000
3509,38.91999,-77.021923,2006
3510,38.91999,-77.021923,2006
3511,38.91999,-77.021923,2006
3512,38.91999,-77.021923,2006
3513,38.91999,-77.021923,2006
3514,38.91999,-77.021923,2006
3515,38.91999,-77.021923,2006
3516,38.91999,-77.021923,2006
3517,38.91999,-77.021923,2006
3518,38.91999,-77.021923,2006
3519,38.91999,-77.021923,2006
3520,38.91999,-77.021923,2006
3521,38.905262,-77.050108,3005
3522,38.905262,-77.050108,3005
3523,38.919714,-77.041639,1003
3524,38.919714,-77.041639,1003
3525,38.919714,-77.041639,1003
3526,38.892534,-77.013559,1039
3527,38.923458,-77.051393,1010
3528,38.923458,-77.051393,1010
3529,38.905337,-77.050211,3003
3530,38.905337,-77.050211,3003
3531,38.905337,-77.050211,3003
3532,38.923468,-77.05036,1010
3533,38.923528,-77.051513,2002
3534,38.923528,-77.051513,2002
3535,38.923528,-77.051513,2002
3536,38.923528,-77.051513,2002
3537,38.919912,-77.041696,1003
3538,38.919912,-77.041696,1003
3539,38.920481,-77.071744,1000
3540,38.920481,-77.071744,1000
3541,38.920481,-77.071744,1000
3542,38.919868,-77.04184,1001
3543,38.911858,-77.00905,2005
3544,38.911858,-77.00905,2005
3545,38.911858,-77.00905,2005
3546,38.920666,-77.040042,2002
3547,38.920666,-77.040042,2002
3548,38.919933,-77.041702,1003
3549,38.920658,-77.040122,1002
3550,38.920658,-77.040122,1002
3551,38.892564,-77.013559,1039
3552,38.913476,-77.015157,2028
3553,38.913476,-77.015157,2028
3554,38.923597,-77.05166,2003
3555,38.920018,-77.041725,1003
3556,38.920018,-77.041725,1003
3557,38.920906,-77.071807,2028
3558,38.920906,-77.071807,2028
3559,38.920081,-77.041742,1003
3560,38.920081,-77.041742,1003
3561,38.920102,-77.041748,1003
3562,38.920102,-77.041748,1003
3563,38.920102,-77.041748,1003
3564,38.921012,-77.071858,2027
3565,38.892625,-77.013559,1039
3566,38.922444,-77.021091,2003
3567,38.921341,-77.072228,1000
3568,38.921341,-77.072228,1000
3569,38.90526,-77.051407,3004
3570,38.921436,-77.072318,1000
3571,38.921436,-77.072318,1000
3572,38.921436,-77.072318,1000
3573,38.921436,-77.072318,1000
3574,38.921436,-77.072318,1000
3575,38.920825,-77.042166,1000
3576,38.920825,-77.042166,1000
3577,38.920825,-77.042166,1000
3578,38.921555,-77.072375,1000
3579,38.921555,-77.072375,1000
3580,38.920867,-77.042177,1000
3581,38.920867,-77.042177,1000
3582,38.920867,-77.042177,1000
3583,38.920867,-77.042177,1000
3584,38.921746,-77.072465,1000
3585,38.921078,-77.042232,1000
3586,38.921078,-77.042232,1000
3587,38.903069,-77.051806,1001
3588,38.921059,-77.042072,1003
3589,38.903109,-77.051896,1001
3590,38.921288,-77.042287,1000
3591,38.921457,-77.04233,1000
3592,38.921457,-77.04233,1000
3593,38.921457,-77.04233,1000
3594,38.921463,-77.042177,1003
3595,38.921463,-77.042177,1003
3596,38.921463,-77.042177,1003
3597,38.921508,-77.042188,1003
3598,38.921508,-77.042188,1003
3599,38.921508,-77.042188,1003
3600,38.921508,-77.042188,1003
3601,38.921508,-77.042188,1003
3602,38.921508,-77.042188,1003
3603,38.921626,-77.042374,1000
3604,38.921776,-77.042335,1003
3605,38.921776,-77.042335,1003
3606,38.921776,-77.042335,1003
3607,38.921626,-77.042374,1000
3608,38.921668,-77.042385,1000
3609,38.921668,-77.042385,1000
3610,38.921642,-77.042223,1003
3611,38.921642,-77.042223,1003
3612,38.922091,-77.042414,1003
3613,38.922091,-77.042414,1003
3614,38.922226,-77.042448,1003
3615,38.922269,-77.042495,1003
3616,38.922269,-77.042495,1003
3617,38.922269,-77.042495,1003
3618,38.894788,-77.009498,1009
3619,38.962771,-77.010555,2018
3620,38.962771,-77.010555,2018
3621,38.962771,-77.010555,2018
3622,38.962771,-77.010555,2018
3623,38.923341,-77.053613,2001
3624,38.923341,-77.053613,2001
3625,38.923341,-77.053613,2001
3626,38.923341,-77.053613,2001
3627,38.923341,-77.053613,2001
3628,38.923341,-77.053613,2001
3630,38.898754,-77.053105,2022
3631,38.898754,-77.053105,2022
3632,38.898754,-77.053105,2022
3633,38.898754,-77.053105,2022
3634,38.898754,-77.053105,2022
3635,38.898754,-77.053105,2022
3636,38.898754,-77.053105,2022
3637,38.884386,-77.017556,2021
3638,38.9231,-77.04131,3005
3639,38.900332,-77.014767,1005
3640,38.911129,-77.048744,1016
3641,38.903693,-77.05386,1002
3642,38.903923,-77.053878,2005
3643,38.903923,-77.053878,2005
3644,38.903667,-77.054008,1002
3645,38.903667,-77.054008,1002
3646,38.899335,-77.05417,2008
3647,38.899335,-77.05417,2008
3648,38.899242,-77.054119,2005
3649,38.89929,-77.054236,2005
3650,38.89929,-77.054236,2005
3651,38.923528,-77.051513,2002
3652,38.923528,-77.051513,2002
3653,38.923528,-77.051513,2002
3654,38.923528,-77.051513,2002
3655,38.923528,-77.051513,2002
3656,38.924183,-77.022522,2006
3657,38.924183,-77.022522,2006
3658,38.92359,-77.051459,1011
3659,38.92359,-77.051459,1011
3660,38.92359,-77.051459,1011
3661,38.924853,-77.052369,2000
3662,38.924853,-77.052369,2000
3663,38.924853,-77.052369,2000
3664,38.924853,-77.052369,2000
3665,38.924853,-77.052369,2000
3666,38.924853,-77.052369,2000
3667,38.924853,-77.052369,2000
3668,38.924853,-77.052369,2000
3669,38.923622,-77.051473,1011
3670,38.924867,-77.052375,2000
3671,38.924382,-77.022625,1006
3672,38.924382,-77.022625,1006
3673,38.924382,-77.022625,1006
3674,38.924382,-77.022625,1006
3675,38.924382,-77.022625,1006
3676,38.924382,-77.022625,1006
3677,38.924382,-77.022625,1006
3678,38.924881,-77.052381,2000
3679,38.924881,-77.052381,2000
3680,38.923592,-77.052527,2003
3681,38.933555,-77.057416,2006
3682,38.933555,-77.057416,2006
3683,38.924922,-77.052409,2000
3684,38.924922,-77.052409,2000
3685,38.933555,-77.057416,2006
3686,38.933555,-77.057416,2006
3687,38.924936,-77.052415,2000
3688,38.924936,-77.052415,2000
3689,38.924936,-77.052415,2000
3690,38.924936,-77.052415,2000
3691,38.924806,-77.022612,2006
3692,38.924806,-77.022612,2006
3693,38.923839,-77.051602,1011
3694,38.923839,-77.051602,1011
3695,38.923839,-77.051602,1011
3696,38.924806,-77.022612,2006
3697,38.92387,-77.051616,1011
3698,38.92387,-77.051616,1011
3699,38.92387,-77.051616,1011
3700,38.923902,-77.05163,1011
3701,38.923902,-77.05163,1011
3702,38.923933,-77.051644,1011
3703,38.923933,-77.051644,1011
3704,38.923933,-77.051644,1011
3705,38.924052,-77.027114,3002
3706,38.924222,-77.025619,1005
3707,38.924058,-77.0517,1011
3708,38.924058,-77.0517,1011
3709,38.924058,-77.0517,1011
3710,38.924239,-77.025469,1006
3711,38.924239,-77.025469,1006
3712,38.924089,-77.051714,1011
3713,38.924089,-77.051714,1011
3714,38.924089,-77.051714,1011
3715,38.924184,-77.051798,1011
3716,38.924184,-77.051798,1011
3717,38.924277,-77.05184,1011
3718,38.924277,-77.05184,1011
3719,38.924371,-77.051883,1011
3720,38.924371,-77.051883,1011
3721,38.924495,-77.05194,1011
3722,38.924495,-77.05194,1011
3723,38.924495,-77.05194,1011
3724,38.898232,-77.056348,2005
3725,38.898232,-77.056348,2005
3726,38.925206,-77.022593,2004
3727,38.924755,-77.032241,2002
3728,38.924755,-77.032241,2002
3729,38.924755,-77.032241,2002
3730,38.93537,-77.032808,2005
3731,38.93537,-77.032808,2005
